,CON-001,CON-002,CON-003,CON-004,CON-005,CON-006,CON-007,CON-008,CON-009,CON-010,CON-011,CON-012,CON-013,CON-014,CON-015,CON-016,CON-017,CON-018,CON-019,CON-020,CON-021,CON-022,CON-023,CON-026,CON-027,CON-028,CON-029,CON-031,CON-032,CON-033,CON-034,CON-035,CON-036,CON-037,CON-038,CON-039,CON-040,CON-041,CON-042,CON-043,CON-044,CON-045,CON-046,CON-047,CON-048,CON-049,CON-050,CON-051,CON-052,CON-053,CON-054,CON-055,CON-056,CON-057,CON-058,CON-059,CON-060,CON-061,CON-062,CON-063,CON-064,CON-065,CON-066,CON-067,CON-068,CON-069,CON-070,CON-071,CON-072,CON-073,CON-074,CON-075,CON-076,CON-077,CON-078,CON-079,CON-080,CON-081,CON-082,CON-083,CON-084,CON-085,CON-086,CON-087,CON-088,CON-089,CON-090,CON-091,CON-092,CON-093,CON-095,CON-096,CON-097,CON-098,CON-099,CON-101,CON-104,CON-105,CON-106,CON-107,DLF001,DLF002,DLF003,DLF004,DLF005,DLF006,DLF007,DLF008,DLF009,DLF010,DLF012,DLF013,DLF014,DLM001,DLM002,DLM003,DLM004,DLM005,DLM006,DLM007,DLM008,DLM009,DLM010,DLM011,DLM012,DLM013,DLM014,DLM015,DLM016,DLM017,DLM018,DLM019,DLM020,DLM021,DLM022,DLM023,DLM024,DLM027,DLM028,DOF002,DOF003,DOF004,DOF006,DOF007,DOF008,DOF009,DOF010,DOF011,DOF012,DOF013,DOF014,DOM001,DOM003,DOM005,DOM008,DOM010,DOM012,DOM013,DOM014,DOM015,DOM016,DOM017,DOM018,DOM019,DOM020,DOM021,DOM022,DOM023,DOM024,DOM025,DOM026,NLF001,NLF002,NLF005,NLF006,NLF007,NLF008,NLF009,NLF010,NLF011,NLF012,NLF013,NLF014,NLF015,NLM001,NLM002,NLM003,NLM004,NLM005,NLM006,NLM007,NLM008,NLM009,NLM010,NLM015,NLM016,NLM017,NLM021,NLM022,NLM023,NLM024,NLM025,NLM026,NLM027,NLM028,NLM029,NLM031,NLM032,NOF001,NOF002,NOF004,NOF005,NOF006,NOF007,NOF008,NOF009,NOF010,NOF011,NOF012,NOF013,NOF014,NOM001,NOM002,NOM004,NOM005,NOM007,NOM008,NOM009,NOM010,NOM012,NOM013,NOM014,NOM015,NOM016,NOM017,NOM018,NOM019,NOM020,NOM022,NOM023,NOM025,NOM026,NOM027,NOM028,NOM029,T2D-001,T2D-002,T2D-003,T2D-004,T2D-005,T2D-006,T2D-007,T2D-008,T2D-009,T2D-010,T2D-011,T2D-012,T2D-013,T2D-014,T2D-015,T2D-016,T2D-017,T2D-018,T2D-019,T2D-020,T2D-021,T2D-022,T2D-023,T2D-024,T2D-025,T2D-026,T2D-028,T2D-029,T2D-030,T2D-031,T2D-036,T2D-039,T2D-040,T2D-041,T2D-042,T2D-043,T2D-044,T2D-045,T2D-046,T2D-047,T2D-048,T2D-049,T2D-050,T2D-051,T2D-052,T2D-053,T2D-054,T2D-055,T2D-056,T2D-057,T2D-058,T2D-059,T2D-060,T2D-062,T2D-063,T2D-064,T2D-065,T2D-066,T2D-067,T2D-068,T2D-069,T2D-070,T2D-071,T2D-072,T2D-073,T2D-074,T2D-075,T2D-076,T2D-077,T2D-078,T2D-079,T2D-080,T2D-081,T2D-082,T2D-083,T2D-084,T2D-085,T2D-086,T2D-087,T2D-088,T2D-089,T2D-090,T2D-091,T2D-092,T2D-093,T2D-094,T2D-095,T2D-096,T2D-097,T2D-098,T2D-099,T2D-100,T2D-101,T2D-102,T2D-103,T2D-104,T2D-105,T2D-106,T2D-107
s__Streptococcus_thermophilus,0,0,22729,0,1253,0,0,0,0,0,0,0,0,0,5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,11094,0,0,522,0,0,0,0,0,0,0,26176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29041,0,2102,0,0,380,0,0,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,0,0,0,0,6169,0,0,0,0,0,0,0,0,0,0,0,1774,3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71859,0,0,0,0,0,0,959,0,0,0,0,0,0,927,0,0,0,0,0,0,0,0,1037,0,0,0,49757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,2119,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3873,0,0,0,0,0,0,0,515,0,0,29573,0,0,0,0,0,0,0,0,0,0,0,0,17212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,0,0,0,493
s__Streptococcus_vestibularis,0,6768,108617,0,0,0,0,0,0,1602,0,0,0,0,94793,0,7391,0,0,0,0,0,0,2227,0,0,967,0,0,0,0,0,0,0,0,0,1003731,0,0,0,0,0,0,0,0,0,0,64817,0,0,0,1836,0,0,0,0,8809,1580,6061,0,0,3781,0,0,0,3204,0,0,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,4239,0,0,0,20083,0,0,0,0,0,0,0,3825,0,15569,0,0,0,0,16943,0,0,0,0,0,0,0,17406,0,0,5003,29822,17987,818468,0,0,0,0,2373,4426,0,0,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45681,0,0,0,0,48579,1657,13731,0,3506,0,0,0,0,0,0,0,62915,5863,0,0,0,0,0,0,0,0,61391,0,16513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,1691,0,0,0,0,0,0,0,0,0,22312,0,0,0,1031380,0,0,0,135994,2017,0,0,0,0,0,0,0,0,0,0,0,2651,0,7562,0,3463,0,0,0,0,0,0,0,0,0,12284,0,0,0,0,0,0,3394,20240,0,20642,0,0,0,0,0,0,0,0,0,0,967,0,0,1509,0,2807,0,0,0,0,0,219501,158987,31508,2045,0,18602,3807,0,0,0,0,0,8181,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,10754,8410,3299,0,0,2672,0,5512,3716,0,0,4530,13321,0,51884,0,22192,0,0,0,0,0,0,0,0,9003,0,0,0,3161,0,7542,0,0,0,0,0,0,0,0,0,17615,0,0,1731,7275,0,0,39052,0,0
s__Streptococcus_salivarius,139198,55661,2090874,111334,3467,42731,9037,53759,12173,25096,14866,132257,8927,12173,163998,152966,51582,14527,258006,12590,26801,27951,8463,63825,2241,42652,13954,114097,14631,146,19121,3059,29631,12818,54875,38034,3700854,67677,14949,96750,31292,3484,7136,6814,17883,75950,98480,1331200,57322,49252,20392,133721,3948,75299,38784,6466,67754,211864,195897,121020,3840,46631,15048,10021,41513,67195,39797,3916,40100,94887,17847,113150,19660,29174,3086,369230,12871,6576,30717,29332,531,13026,626853,22780,94776,115386,437006,7160,93832,10484,76313,286202,16202,255888,158091,47541,374757,44411,17847,88875,1049,95513,130695,16227,115697,57739,35153,1049,78632,9146,606471,244,584131,30424,27648,349913,1306,8144,223840,17787,239124,91822,1453,511,40711,19909,1770,413,20250,9370,15013,44910,134032,3630,5024,71382,47314,53788,53879,166772,95407,1361,1049,13945,153696,122307,42221,8579,322486,27671,6192,9370,4709,98480,6345,7696,150604,7036,1829,5839,231,13537,18848,362,4806,27671,337615,718,52174,8586,132924,55170,38784,82218,14399,29714,2673,11401,9564,8762,1129,23536,164442,7752,45726,5217,1049,1660645,48527,15160,18006,5072,10994,69833,28391,970,80595,27235,4191,76644,8927,9370,887,8483134,11301,14696,30424,858978,92918,118245,30493,4419,4118,1107,11491,26297,56442,34340,50691,13537,57029,258696,82616,82235,15629,13044,48527,655191,23949,3531,18959,3600,17478,7873,48840,195337,2640,4275,112904,514,19541,768112,265467,67362,97296,99788,18602,48843,1193611,8579,94058,148322,18427,20079,7250,2934,109384,9433,126669,73729,16874,19514,705081,6772,163796,5013,1519635,696079,25298,11188,904,156018,1063859,120,30424,12871,40393,2629,47601,49428,28572,1306,13320,30490,4924,84284,185731,71927,1361,239808,161839,23039,2519,425989,369674,138097,6772,171064,118529,113347,47164,109136,6912,7940,44884,5346,3751,215980,6243,1141767,3234,20392,7244,31247,235727,42573,4924,11162,13320,8488,4327,25454,94470,44587,235158,30942,13537,8144,9940,8579,17478,209494,102439,43962,316221,14790,12393,2760,115593,803962,8595,1401036,3078,22550
s__Streptococcus_macedonicus,0,0,0,0,0,0,0,0,0,5954,0,0,0,0,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,219,0,0,0,0,52044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,5081,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,7609,0,0,0,0,0,0,0,0,3371,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Streptococcus_gallolyticus,0,0,0,0,0,0,0,46896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3048,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Streptococcus_pasteurianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,28903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19133,0,0,0,0,0,2700,0,0,0,0,0,0,22659,2210,0,0,0,60897,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4472,0,0,0,0,0,0,0,75946,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19949,0,0,0,0,0,0,0,0,480,0,97563,247,0,0,0,0,0,0,16524,0,0,0,0,0,641,2822,0,0,130966,0,0,0,0,0,0,466,0,0,0,0,0,10900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2892,38715,0,0,0,0,0,0,0,0,0,0,8928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Streptococcus_infantarius,0,0,62923,0,0,0,0,0,0,258787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,2954,0,0,12248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199,0,0,0,0,4551,0,12576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,11892,7778,0,0,0,0,0,0,0,0,0,0,0,0,8531,0,0,0,0,0,0,0,98780,0,0,0,0,0,0,0,0,2620,0,0,0,0,0,0,2946,0,0,0,0,0,0,0,0,0,12926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13508,0,0,0,409003,0,0,0,0,0,0,0,0,0,0,0,0,0,2120,0,0,0,0,0,0,0,0,0,0,266242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,0,0,0,39518,0,0,0,0,197686,0,6813,0,0,0,0,1146,2974,0,0,0,0,0,0,0,0,92693
s__Streptococcus_lutetiensis,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Streptococcus_agalactiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Streptococcus_pyogenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Streptococcus_dysgalactiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Streptococcus_parauberis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Streptococcus_anginosus,188,301,19461,2566,0,0,0,0,0,75,0,0,0,0,4207,147,0,0,0,0,0,0,0,3691,0,0,234,10671,0,0,0,0,0,0,0,0,151,0,0,1926,556,0,0,0,0,796,0,22336,0,0,0,469,0,0,0,0,7321,1783,4445,0,0,1090,0,684,2243,10564,0,0,0,0,0,0,217,0,0,416,0,0,0,0,0,0,4966,208,0,0,2985,0,313,0,0,0,0,0,0,0,32866,4028,0,685,0,21063,0,0,12233,29707,0,0,176,334231,11996,12315,0,5464,6203,685012,0,0,0,0,35147,294,0,0,4161,11108,0,0,0,0,0,615,0,0,3499,0,147,1949,0,377,0,139,0,0,9594,104,4641,0,0,782,0,0,4600,0,0,0,64857,0,1203,0,0,0,0,147,0,0,60841,0,0,2786,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392628,0,0,0,0,52,0,0,0,0,0,0,0,0,4580,0,0,0,0,1372,0,0,0,0,1370,0,6108,0,0,0,0,1370,0,0,0,0,0,0,204,809,0,18300,1443,6730,1120,40173,0,0,6423,1175,0,0,0,893,0,0,0,1660,0,0,0,724,0,0,26086,2826,517,0,0,32301,0,0,54784,1472,0,5888,0,361,0,0,0,0,0,7256,0,0,75,401,0,0,869,88522,5757,0,2075,0,0,0,3533,0,0,740,497,0,809,0,151,6261,0,9115,361,0,0,0,0,3422,0,684,7125,208,41209,0,391,0,869,0,0,0,13072,0,248,21159,33699,3998,18673,294,0,0,22929,0,0
s__Streptococcus_intermedius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2734,0,0,226,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150873,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136,0,0,2782,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Streptococcus_constellatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0
s__Streptococcus_cristatus,0,0,6745,0,0,0,0,0,0,984,0,0,0,0,2314,0,0,0,0,0,0,0,0,0,0,0,0,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755,0,0,0,0,0,0,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,0,0,2872,0,0,0,0,0,665,0,0,3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,118,0,3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139299,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
